SYMBOL,ENTREZID,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FAM3D,131177,family with sequence similarity 3 member D,0.771844408,2.068981905,0.877468874,2.357897774,0.018378753,0.045670759
FAM43A,131583,family with sequence similarity 43 member A,24.40174204,-1.562748163,0.374127244,-4.177049887,2.95E-05,0.00019267
FAM49A,81553,family with sequence similarity 49 member A,103.9831383,1.844563862,0.310470926,5.941180662,2.83E-09,5.39E-08
FAM50B,26240,family with sequence similarity 50 member B,13.60104164,-1.077848934,0.341814966,-3.153311123,0.001614297,0.005891854
FAM53C,51307,family with sequence similarity 53 member C,152.6228344,1.019438175,0.127859353,7.973121673,1.55E-15,1.21E-13
FAM71A,149647,family with sequence similarity 71 member A,10.42042528,2.760579454,0.542998734,5.083951915,3.70E-07,4.14E-06
FAM71F1,84691,family with sequence similarity 71 member F1,0.700040666,1.983922926,0.827983072,2.396091169,0.016570968,0.041869773
FAM78A,286336,family with sequence similarity 78 member A,61.47687103,-1.293007519,0.211215482,-6.121745934,9.26E-10,1.98E-08
FAM78B,149297,family with sequence similarity 78 member B,1.829182499,1.686880334,0.535830947,3.148157725,0.00164303,0.005984087
FAM83F,113828,family with sequence similarity 83 member F,0.928133659,1.641179296,0.642927105,2.552667764,0.010690141,0.029176933
FAM83H,286077,family with sequence similarity 83 member H,5.585901431,-2.011470756,0.366985408,-5.481064676,4.23E-08,6.05E-07
FAM86DP,692099,"family with sequence similarity 86 member D, pseudogene",9.874702833,1.05373808,0.255913651,4.117553225,3.83E-05,0.000240686
FAM86EP,348926,"family with sequence similarity 86, member A pseudogene",2.933058984,1.043332019,0.361469984,2.886358664,0.003897277,0.012451863
FAM8A1,51439,family with sequence similarity 8 member A1,12.80212696,-1.441591485,0.295821298,-4.873183562,1.10E-06,1.06E-05
FAM98A,25940,family with sequence similarity 98 member A,37.29865149,-1.292173979,0.217702699,-5.9354982,2.93E-09,5.54E-08
FANCA,2175,FA complementation group A,71.1588866,-1.597940239,0.258093141,-6.191331669,5.97E-10,1.33E-08
FARP1-AS1,100874080,FARP1 antisense RNA 1,3.589456663,1.217037321,0.498680608,2.440514633,0.014666352,0.037814468
FAS,355,Fas cell surface death receptor,7.559300059,-1.094553575,0.458722537,-2.386090687,0.017028551,0.042826481
FASTKD1,79675,FAST kinase domains 1,8.002908259,-1.190124139,0.306898198,-3.877911779,0.000105357,0.000573428
FASTKD5,60493,FAST kinase domains 5,45.9761258,1.181681756,0.227930391,5.184397537,2.17E-07,2.58E-06
FAU,2197,FAU ubiquitin like and ribosomal protein S30 fusion,7808.546489,1.104115319,0.151654747,7.280453409,3.33E-13,1.64E-11
FAUP2,100271125,FAU pseudogene 2,1.129241508,-2.696451579,0.587278499,-4.591435891,4.40E-06,3.63E-05
FBLN2,2199,fibulin 2,13.24295186,4.313648519,0.51347319,8.400922584,4.43E-17,4.40E-15
FBLN5,10516,fibulin 5,1.061602398,-2.626901185,0.80806932,-3.250836432,0.00115066,0.004423553
FBXL12,54850,F-box and leucine rich repeat protein 12,39.58844342,1.017583503,0.19869201,5.121411288,3.03E-07,3.48E-06
FBXL16,146330,F-box and leucine rich repeat protein 16,21.34593941,-1.77822919,0.427293739,-4.161608342,3.16E-05,0.00020425
FBXL19,54620,F-box and leucine rich repeat protein 19,18.61476213,-1.654381795,0.228485907,-7.240629493,4.47E-13,2.13E-11
FBXL19-AS1,283932,FBXL19 antisense RNA 1,22.31736028,1.20467503,0.308810074,3.90102244,9.58E-05,0.000530156
FBXL3,26224,F-box and leucine rich repeat protein 3,21.80938669,-1.353566448,0.241273695,-5.610087109,2.02E-08,3.16E-07
FBXO32,114907,F-box protein 32,90.3345698,1.073165631,0.289220381,3.710546354,0.000206812,0.001020834
FBXO40,51725,F-box protein 40,0.853238081,-1.620705716,0.615875709,-2.631546742,0.008499717,0.024037391
FBXO5,26271,F-box protein 5,16.18824551,-3.063175537,0.319288186,-9.593764098,8.49E-22,2.08E-19
FCER1A,2205,Fc fragment of IgE receptor Ia,6.840958971,-2.464590147,0.753903054,-3.269107525,0.001078873,0.004188108
FCER1G,2207,Fc fragment of IgE receptor Ig,11.45261023,-2.049518375,0.651850855,-3.144152318,0.001665687,0.006050257
FCER2,2208,Fc fragment of IgE receptor II,27.13362328,-1.292052137,0.424525383,-3.043521514,0.002338267,0.008038447
FCF1P6,100422535,FCF1 pseudogene 6,2.289740215,3.355937378,0.582656303,5.759720372,8.43E-09,1.44E-07
FCF1P8,100422531,FCF1 pseudogene 8,0.719093173,2.683050241,0.935228145,2.868872432,0.004119379,0.01306672
FCGBP,8857,Fc fragment of IgG binding protein,3.591833425,1.553214834,0.446404992,3.479384999,0.000502566,0.002189836
FCGR2B,2213,Fc fragment of IgG receptor IIb,277.8240212,1.010024802,0.218383493,4.625005246,3.75E-06,3.15E-05
FCGR3A,2214,Fc fragment of IgG receptor IIIa,11.36727908,-2.241600113,0.773522724,-2.897911133,0.00375657,0.012064341
FCN1,2219,ficolin 1,129.4329926,-2.316055851,0.557583639,-4.153737103,3.27E-05,0.000210454
FCRL1,115350,Fc receptor like 1,20.13950416,-2.804856827,0.409824248,-6.844048013,7.70E-12,2.70E-10
FCRL3,115352,Fc receptor like 3,24.95197273,-1.332387178,0.432194513,-3.082841496,0.002050343,0.007199227
FCRL4,83417,Fc receptor like 4,4.315811028,-2.397345293,0.708328638,-3.38450991,0.000713054,0.002945954
FCRL6,343413,Fc receptor like 6,0.852699836,1.844937722,0.665629093,2.771720379,0.005576091,0.016847166
FCRLA,84824,Fc receptor like A,275.0112997,1.71230385,0.274673775,6.233954623,4.55E-10,1.05E-08
FCRLB,127943,Fc receptor like B,22.15652128,1.707956807,0.362439856,4.712386838,2.45E-06,2.16E-05
FDXR,2232,ferredoxin reductase,25.29038246,-1.004855551,0.286757566,-3.504198912,0.000457983,0.002021382
FES,2242,"FES proto-oncogene, tyrosine kinase",15.00148894,-1.088349695,0.336006402,-3.239074277,0.001199183,0.004573721
FEZ1,9638,fasciculation and elongation protein zeta 1,4.83108369,-2.009962,0.733601911,-2.739853823,0.006146652,0.018292743
FEZ2,9637,fasciculation and elongation protein zeta 2,17.69495708,-1.604171785,0.291952345,-5.494635722,3.92E-08,5.65E-07
FFAR1,2864,free fatty acid receptor 1,2.169475885,-2.474118998,0.7670598,-3.225457779,0.001257714,0.00475662
FGF13,2258,fibroblast growth factor 13,1.505668901,2.61171704,0.727774297,3.588635996,0.000332413,0.001532767
FGF16,8823,fibroblast growth factor 16,2.649809803,4.589802945,0.802243049,5.721212484,1.06E-08,1.77E-07
FGF18,8817,fibroblast growth factor 18,5.487495809,2.431113966,0.498720713,4.874700217,1.09E-06,1.05E-05
FGF2,2247,fibroblast growth factor 2,10.25250028,1.371803772,0.502709065,2.72882243,0.006356092,0.018802889
FGF23,8074,fibroblast growth factor 23,10.36217591,-5.493933778,0.808550037,-6.794797509,1.08E-11,3.63E-10
FGFR1,2260,fibroblast growth factor receptor 1,22.18203791,-2.040528335,0.606442854,-3.364749577,0.000766132,0.003132659
FGFR3,2261,fibroblast growth factor receptor 3,125.6588839,4.735637117,0.656160212,7.2171964,5.31E-13,2.50E-11
FGL1,2267,fibrinogen like 1,1.121525467,2.007992688,0.4644315,4.323549735,1.54E-05,0.000108498
FGL2,10875,fibrinogen like 2,23.30362188,-1.471375422,0.435621273,-3.377648234,0.000731085,0.003010183
FGR,2268,"FGR proto-oncogene, Src family tyrosine kinase",55.33475971,-2.405115748,0.476713511,-5.045201553,4.53E-07,4.96E-06
FHOD3,80206,formin homology 2 domain containing 3,1.600625551,-2.922931152,0.89419741,-3.268776132,0.001080137,0.004192344
FJX1,24147,four-jointed box kinase 1,1.342472296,1.808352434,0.664049503,2.723219316,0.006464912,0.019064293
FKBP11,51303,FKBP prolyl isomerase 11,1251.754672,-1.219472962,0.191036907,-6.383441724,1.73E-10,4.44E-09
FKBP1A,2280,FKBP prolyl isomerase 1A,113.9790604,-1.888695872,0.184810917,-10.21961201,1.62E-24,7.55E-22
FKBP1C,642489,FKBP prolyl isomerase 1C,3.402202693,-4.147796523,0.473896007,-8.752545839,2.09E-18,2.67E-16
FKBP5,2289,FKBP prolyl isomerase 5,102.5374538,1.868827045,0.291914248,6.401972688,1.53E-10,3.97E-09
FKBP8,23770,FKBP prolyl isomerase 8,103.3541614,-1.361098868,0.211917775,-6.422768788,1.34E-10,3.51E-09
FLRT3,23767,fibronectin leucine rich transmembrane protein 3,0.508132829,-2.494962341,0.779439956,-3.20096798,0.001369668,0.005116931
FLVCR2,55640,feline leukemia virus subgroup C cellular receptor family member 2,1.978790995,-2.223060562,0.605835873,-3.669410577,0.00024311,0.001173468
FMN1,342184,formin 1,6.266399944,2.170213453,0.475066402,4.568231813,4.92E-06,4.00E-05
FMN2,56776,formin 2,2.1750361,2.244144337,0.471450154,4.760088247,1.94E-06,1.75E-05
FMNL2,114793,formin like 2,8.317911848,-2.05717288,0.454087402,-4.530345636,5.89E-06,4.69E-05
FMO5,2330,flavin containing dimethylaniline monoxygenase 5,1.060823729,1.260327875,0.51560903,2.444347947,0.014511424,0.03749093
FMR1,2332,FMRP translational regulator 1,53.81389684,1.370449861,0.254687101,5.38091585,7.41E-08,9.95E-07
FMR1-IT1,106478973,FMR1 intronic transcript 1,4.682915867,1.027150643,0.376054459,2.731388013,0.006306817,0.01868678
FN1,2335,fibronectin 1,1.01817276,1.691541335,0.708943923,2.386001599,0.017032677,0.042826481
FNBP1L,54874,formin binding protein 1 like,1.301159128,-2.248545599,0.616164797,-3.649260086,0.000262997,0.001253723
FNDC1,84624,fibronectin type III domain containing 1,2.838493038,-3.43033835,1.161018763,-2.954593379,0.003130814,0.010328489
FNDC3A,22862,fibronectin type III domain containing 3A,125.323022,-1.602718533,0.211886095,-7.564057167,3.91E-14,2.29E-12
FNDC9,408263,fibronectin type III domain containing 9,0.652968096,1.747705771,0.74115037,2.358098764,0.018368805,0.045655402
FOLR2,2350,folate receptor beta,5.252334442,-1.503657453,0.490174922,-3.067593602,0.002157899,0.007527792
FOSL1,8061,"FOS like 1, AP-1 transcription factor subunit",10.82886447,2.068700863,0.439296743,4.709119511,2.49E-06,2.19E-05
FOXE3,2301,forkhead box E3,1.628636437,1.591199774,0.582259462,2.732801918,0.006279809,0.018613583
FPGT,8790,fucose-1-phosphate guanylyltransferase,2.155551783,-1.385420744,0.585919106,-2.364525629,0.018053178,0.04496778
FRMD8,83786,FERM domain containing 8,69.95448621,1.305831782,0.156194392,8.360298771,6.26E-17,6.06E-15
FRMPD1,22844,FERM and PDZ domain containing 1,1.53595331,2.065307079,0.468076151,4.41233136,1.02E-05,7.64E-05
FRRS1L,23732,ferric chelate reductase 1 like,1.580491632,2.227710171,0.514390585,4.330775552,1.49E-05,0.00010549
FRZB,2487,frizzled related protein,283.0523605,2.214655492,0.509962221,4.342783444,1.41E-05,0.000100621
FSCN3,29999,fascin actin-bundling protein 3,6.047864621,3.375336956,0.435085396,7.757872328,8.64E-15,5.81E-13
FSD1,79187,fibronectin type III and SPRY domain containing 1,1.594413889,1.407686639,0.591309528,2.380625667,0.017283265,0.043371043
FSD2,123722,fibronectin type III and SPRY domain containing 2,1.747051009,2.530202846,0.49838218,5.076832491,3.84E-07,4.28E-06
FSIP2,401024,fibrous sheath interacting protein 2,0.764265207,2.251589418,0.683318547,3.295080205,0.000983936,0.003876332
FSTL1,11167,follistatin like 1,11.67933183,-5.450026848,1.249927178,-4.360275498,1.30E-05,9.38E-05
FTCD,10841,formimidoyltransferase cyclodeaminase,1.453323051,1.71504038,0.645205157,2.658131854,0.007857514,0.02250271
FTCDNL1,348751,formiminotransferase cyclodeaminase N-terminal like,3.12669524,2.231802414,0.56803847,3.928963496,8.53E-05,0.000479076
FTLP18,100462786,ferritin light chain pseudogene 18,0.965387276,2.822753035,0.587236356,4.806843112,1.53E-06,1.43E-05
FTLP2,392437,ferritin light chain pseudogene 2,2.072564856,1.150418615,0.426992053,2.694238938,0.007054957,0.020558084
FTLP3,284764,ferritin light chain pseudogene 3,8.173984942,1.232889091,0.373882961,3.297526816,0.000975404,0.003846843
FTX,100302692,"FTX transcript, XIST regulator",14.8742221,-1.375284559,0.320138545,-4.295904328,1.74E-05,0.000121213
FUCA1,2517,alpha-L-fucosidase 1,27.08066066,-1.038034527,0.318951059,-3.254526043,0.001135817,0.004379693
FUNDC2,65991,FUN14 domain containing 2,127.5925974,1.645544516,0.224504134,7.329684701,2.31E-13,1.17E-11
FUT3,2525,fucosyltransferase 3 (Lewis blood group),5.388001137,2.284795935,0.662028884,3.451202797,0.000558094,0.002394754
FUT5,2527,fucosyltransferase 5,7.738841954,4.123305262,0.501728873,8.218194092,2.07E-16,1.87E-14
FUT7,2529,fucosyltransferase 7,2.646446791,-1.499098612,0.60545344,-2.475993218,0.01328661,0.034910849
FZD1,8321,frizzled class receptor 1,4.96067683,1.189435208,0.43078674,2.76107665,0.005761115,0.017332703
FZD2,2535,frizzled class receptor 2,8.100873968,-2.42995872,0.428933232,-5.665121136,1.47E-08,2.36E-07
FZD4,8322,frizzled class receptor 4,5.466863303,3.426889871,0.738069314,4.643046127,3.43E-06,2.92E-05
G0S2,50486,G0/G1 switch 2,114.2849168,-1.946097759,0.523428113,-3.717984782,0.000200818,0.000994285
G2E3,55632,G2/M-phase specific E3 ubiquitin protein ligase,13.34187291,-1.086013292,0.233379557,-4.653420832,3.26E-06,2.79E-05
G3BP1,10146,G3BP stress granule assembly factor 1,50.26384049,-1.168354116,0.191956592,-6.086553762,1.15E-09,2.41E-08
G6PD,2539,glucose-6-phosphate dehydrogenase,90.18332632,-1.279192014,0.186614463,-6.854731373,7.14E-12,2.53E-10
GAB2,9846,GRB2 associated binding protein 2,64.22524496,1.705232395,0.236488444,7.210637303,5.57E-13,2.61E-11
GABARAP,11337,GABA type A receptor-associated protein,5.180241454,1.903770558,0.306915468,6.202914988,5.54E-10,1.25E-08
GABARAPL1,23710,GABA type A receptor associated protein like 1,120.626008,1.264273194,0.352225795,3.589382754,0.000331462,0.00153013
GABPA,2551,GA binding protein transcription factor subunit alpha,9.40590117,-1.036554182,0.274169884,-3.780700371,0.000156388,0.000802825
GABPB1,2553,GA binding protein transcription factor subunit beta 1,32.55567274,1.058757204,0.294703671,3.592616277,0.000327374,0.001513857
GABRR2,2570,gamma-aminobutyric acid type A receptor rho2 subunit,24.2844161,-1.394235842,0.262653814,-5.308264215,1.11E-07,1.42E-06
GADD45A,1647,growth arrest and DNA damage inducible alpha,897.8583429,2.796517415,0.333183185,8.393332983,4.73E-17,4.65E-15
GADD45B,4616,growth arrest and DNA damage inducible beta,982.3328248,1.946732174,0.306781373,6.345666139,2.21E-10,5.51E-09
GAL3ST4,79690,galactose-3-O-sulfotransferase 4,1.479512366,1.675220061,0.630804432,2.655688476,0.007914669,0.022635087
GALK2,2585,galactokinase 2,58.41906191,-1.015579605,0.186086213,-5.457575762,4.83E-08,6.82E-07
GALNT1,2589,polypeptide N-acetylgalactosaminyltransferase 1,90.22162734,-2.382368425,0.299316758,-7.959355311,1.73E-15,1.33E-13
GALNT7,51809,polypeptide N-acetylgalactosaminyltransferase 7,6.190493715,-1.079361876,0.327021111,-3.300587761,0.000964825,0.003813814
GALR2,8811,galanin receptor 2,5.094024599,-1.389507536,0.424366089,-3.274313313,0.001059191,0.004127574
GAN,8139,gigaxonin,7.043433783,-1.256856151,0.278126116,-4.519015217,6.21E-06,4.91E-05
GAPDHP2,170516,glyceraldehyde-3-phosphate dehydrogenase pseudogene 2,1.030999744,1.803072668,0.70049473,2.573998907,0.010053059,0.027738064
GAPT,202309,"GRB2 binding adaptor protein, transmembrane",5.346039949,-2.532645205,0.520874656,-4.86229302,1.16E-06,1.11E-05
GARNL3,84253,GTPase activating Rap/RanGAP domain like 3,15.06431725,1.668941345,0.347082997,4.808479122,1.52E-06,1.41E-05
GAS2,2620,growth arrest specific 2,2.318761829,1.979090932,0.720683953,2.746128764,0.006030309,0.018003994
GAS5,60674,growth arrest specific 5,424.594269,1.65488037,0.271671821,6.091468619,1.12E-09,2.34E-08
GATA1,2623,GATA binding protein 1,4.143432803,2.348857849,0.664310111,3.535785188,0.000406565,0.001822323
GATC,283459,glutamyl-tRNA amidotransferase subunit C,17.80888057,-1.338516065,0.244065823,-5.484242118,4.15E-08,5.95E-07
GBA3,57733,glucosylceramidase beta 3 (gene/pseudogene),15.02687394,2.272492763,0.831305705,2.73364269,0.006263798,0.018577488
GBP1,2633,guanylate binding protein 1,21.37710476,1.359266065,0.398136612,3.414069507,0.000640002,0.002692811
GBP1P1,400759,guanylate binding protein 1 pseudogene 1,1.110790417,2.306260838,0.703644379,3.277594343,0.001046957,0.004087131
GBP2,2634,guanylate binding protein 2,26.56709044,1.211757642,0.340914781,3.55442976,0.0003788,0.001714362
GBP4,115361,guanylate binding protein 4,20.62150034,1.624123928,0.371490164,4.371916362,1.23E-05,8.94E-05
GBP5,115362,guanylate binding protein 5,67.07575095,1.311991979,0.341607777,3.840638498,0.000122715,0.000654523
GCC2,9648,GRIP and coiled-coil domain containing 2,66.75844208,-1.073794727,0.18504767,-5.802800567,6.52E-09,1.14E-07
GCGR,2642,glucagon receptor,1.412867644,3.714576698,0.680782101,5.456337192,4.86E-08,6.85E-07
GCLM,2730,glutamate-cysteine ligase modifier subunit,23.36414066,-1.051608639,0.236978429,-4.437571151,9.10E-06,6.89E-05
GCNT1P5,100421598,glucosaminyl (N-acetyl) transferase 1 pseudogene 5,1.151500106,1.845985417,0.529057315,3.489197415,0.000484473,0.002121299
GCSAM,257144,germinal center associated signaling and motility,25.06344106,-1.810408293,0.49172849,-3.681723413,0.000231663,0.001125159
GCSHP1,106480441,glycine cleavage system protein H pseudogene 1,0.499024703,2.197696709,0.816904381,2.690274114,0.007139335,0.020767494
GDF15,9518,growth differentiation factor 15,3.653742968,2.285697617,0.586679459,3.895990532,9.78E-05,0.000539315
GDF9,2661,growth differentiation factor 9,3.615852536,1.438595925,0.439868097,3.270516625,0.001073512,0.004172646
GDI2,2665,GDP dissociation inhibitor 2,90.25973726,-2.025974326,0.225450757,-8.986327439,2.56E-19,4.24E-17
GDNF,2668,glial cell derived neurotrophic factor,1.317694321,3.137523895,0.72374606,4.335117063,1.46E-05,0.000103764
GDPD3,79153,glycerophosphodiester phosphodiesterase domain containing 3,3.468795514,-1.227994535,0.445083051,-2.759023358,0.005797439,0.017422516
GEM,2669,GTP binding protein overexpressed in skeletal muscle,4.643270112,2.493756982,0.57662082,4.324777907,1.53E-05,0.000107986
GEMIN5,25929,gem nuclear organelle associated protein 5,9.976240906,-1.160759263,0.263802431,-4.400108293,1.08E-05,8.00E-05
GFI1B,8328,growth factor independent 1B transcriptional repressor,1.530358506,1.468630064,0.576195339,2.548840585,0.010808169,0.029442693
GFPT1,2673,glutamine--fructose-6-phosphate transaminase 1,90.79794841,-1.326100547,0.142388855,-9.313232717,1.24E-20,2.59E-18
GGT7,2686,gamma-glutamyltransferase 7,41.80480379,1.255026695,0.318284159,3.943101347,8.04E-05,0.000454822
GH1,2688,growth hormone 1,2.561082265,2.269618946,0.420229962,5.400897488,6.63E-08,9.05E-07
GHRL,51738,ghrelin and obestatin prepropeptide,10.54521632,1.628727754,0.244064058,6.673361768,2.50E-11,7.73E-10
GIMAP1,170575,"GTPase, IMAP family member 1",7.3397655,-1.377660914,0.425228535,-3.239812952,0.001196081,0.004564928
GIMAP4,55303,"GTPase, IMAP family member 4",4.808462266,-4.675700282,0.682069703,-6.855164893,7.12E-12,2.53E-10
GIMAP5,55340,"GTPase, IMAP family member 5",2.674757615,-2.859091925,0.603554048,-4.737093448,2.17E-06,1.94E-05
GIMAP6,474344,"GTPase, IMAP family member 6",1.184747634,-2.567433402,0.77159165,-3.327450992,0.000876444,0.003520294
